,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,PDB_IDs
495,-3.552713678800501e-15,7.549516567451064e-15,1.4210854715202004e-13,-7.958078640513122e-12,1.0618350643198937e-10,-2.220446049250313e-15,-7.105427357601002e-15,-6.934897101018578e-12,-5.002220859751105e-11,-5.684341886080801e-13,1.858069254012662e-12,-3.2741809263825417e-11,2.2737367544323206e-12,1.4631496014771983e-10,8.913048077374697e-11,1.7763568394002505e-14,1.5987211554602254e-14,-2.5650592760939617e-12,1.2960299500264227e-11,-2.842170943040401e-14,-2.8421709430404007e-13,4.68070027181966e-11,-3.439026841078885e-12,7.477751751139294e-11,-2.5011104298755527e-11,-2.5224267119483557e-13,1.318944953254686e-13,9.462652883485134e-12,5.115907697472721e-13,2.950173438875936e-11,-5.5933924159035087e-11,1.0700773600547109e-11,-6.200906454978394e-11,-1.1027623258996755e-11,-1.6723333828849718e-10,1nq7
496,-8.881784197001252e-16,7.105427357601002e-15,3.552713678800501e-15,4.760636329592671e-13,6.048139766789973e-11,3.552713678800501e-15,5.684341886080802e-14,-4.604316927725449e-12,-2.148681232938543e-11,8.526512829121202e-14,-3.183231456205249e-12,-5.002220859751105e-11,-1.1368683772161603e-12,1.6825651982799172e-11,9.094947017729282e-13,-7.105427357601002e-15,-6.563638521583925e-13,-8.419931418757187e-13,-1.0084022505907342e-10,1.5987211554602254e-14,4.128253294766182e-12,1.7337242752546445e-12,-5.030642569181509e-12,-1.6996182239381596e-11,-1.1368683772161603e-13,1.3855583347321954e-13,3.481659405224491e-12,5.618971954390872e-11,-1.1226575225009583e-12,-3.524291969370097e-12,2.148681232938543e-11,6.430411758628907e-12,3.7402969610411674e-11,7.958078640513122e-12,-2.653735009516822e-10,1p1n
497,4.996003610813204e-16,-9.520162436160717e-15,4.274358644806853e-15,-1.2330136911486989e-12,-3.873124043707321e-12,-8.548717289613705e-15,-1.2434497875801753e-14,1.0969003483296547e-13,5.0761062020399095e-12,4.440892098500626e-16,1.418642980866025e-12,-3.40527606113028e-12,-1.312727704316785e-12,-1.5274892462002754e-11,-4.170885858911788e-12,5.329070518200751e-15,1.0408340855860843e-15,3.4083846855992306e-13,-9.547918011776346e-14,-7.638334409421077e-14,2.5350832544290824e-12,6.191047674519723e-12,6.892264536872972e-13,4.367350925349456e-11,-4.156675004196586e-11,8.715250743307479e-15,-1.6773249456036865e-12,7.970513138388924e-12,-1.7119639039719914e-12,-1.3141043808673203e-11,6.912692640526075e-11,-6.661338147750939e-13,-1.723066134218243e-13,9.57989243488555e-12,3.5464964298626e-11,1drk
498,3.7192471324942744e-15,-2.9976021664879227e-15,-2.799982468104645e-13,-4.298339462138756e-12,-2.972910806420259e-11,-2.220446049250313e-15,1.4477308241112041e-13,6.892264536872972e-13,1.3926193531688114e-11,2.0961010704922955e-13,-3.126388037344441e-13,8.810729923425242e-13,-1.5063505998114124e-12,4.7407411329913884e-11,9.458744898438454e-11,-1.0158540675320182e-14,6.750155989720952e-14,-7.762679388179095e-13,-1.4374279544426827e-11,-2.7755575615628914e-15,1.0089706847793423e-12,-7.531752999057062e-13,2.3234747459355276e-12,-2.2737367544323206e-13,-6.551204023708124e-12,-8.748557434046234e-14,-7.105427357601002e-14,9.094947017729282e-13,-1.3145040611561853e-13,-6.991740519879386e-12,-4.000355602329364e-12,-1.0480505352461478e-12,-1.5063505998114124e-12,-7.30437932361383e-12,-4.376943252282217e-12,1fhd
499,-1.7763568394002505e-15,-4.440892098500626e-14,3.907985046680551e-14,-1.4949819160392508e-11,-1.6370904631912708e-11,-1.7763568394002505e-15,2.1316282072803006e-14,-3.694822225952521e-13,-1.5756995708215982e-10,-2.8954616482224083e-13,-4.959588295605499e-12,-1.2391865311656147e-11,-2.1316282072803006e-13,-1.3034195944783278e-10,-3.751665644813329e-12,-1.2434497875801753e-14,-4.618527782440651e-14,-2.8137492336099967e-11,8.640199666842818e-11,-6.741274205523951e-13,1.1795009413617663e-12,3.97193389289896e-11,-6.920686246303376e-12,1.3429257705865894e-11,-4.271782927389722e-11,3.197442310920451e-14,-1.3351098004932282e-11,-9.549694368615746e-11,-6.536993168992922e-13,2.3945290195115376e-12,-7.121059297787724e-11,-8.44124770082999e-12,5.974243322270922e-11,-4.259798902506162e-10,5.5422333389287814e-11,1jeu
500,-4.996003610813204e-16,0.0,-3.197442310920451e-13,-3.979039320256561e-13,9.367795428261161e-11,-6.217248937900877e-15,2.4158453015843406e-13,-2.8421709430404007e-13,1.318767317570746e-11,2.842170943040401e-14,-3.410605131648481e-13,-1.1823431123048067e-11,-4.092726157978177e-12,5.4569682106375694e-12,3.637978807091713e-11,-7.549516567451064e-15,-6.927791673660977e-14,-1.8243184740640572e-12,3.5697667044587433e-11,-3.197442310920451e-14,-2.3021584638627246e-12,2.2737367544323206e-13,7.389644451905042e-13,-3.0468072509393096e-11,-1.000444171950221e-11,1.1013412404281553e-13,-2.3874235921539366e-12,5.229594535194337e-12,5.943689984633238e-12,-4.490630090003833e-12,-2.2737367544323206e-12,3.495870259939693e-12,1.5825207810848951e-10,-2.2737367544323206e-13,2.0622792362701148e-10,1k1n
501,-2.220446049250313e-15,3.907985046680551e-14,-7.958078640513122e-13,-1.0550138540565968e-10,-9.546056389808655e-09,-1.7763568394002505e-15,0.0,0.0,2.9103830456733704e-11,1.4921397450962104e-12,1.3642420526593924e-12,4.656612873077393e-10,-2.2737367544323206e-13,2.255546860396862e-10,8.24002199806273e-10,0.0,1.9326762412674725e-12,-2.1827872842550278e-11,0.0,-1.3642420526593924e-12,-3.637978807091713e-12,1.1641532182693481e-10,4.547473508864641e-13,-7.275957614183426e-11,6.621121428906918e-10,-2.2737367544323206e-12,1.8189894035458565e-12,-3.7834979593753815e-09,9.094947017729282e-13,6.111804395914078e-10,-2.1245796233415604e-09,-3.637978807091713e-12,-1.8044374883174896e-09,-8.149072527885437e-10,3.14321368932724e-09,1lrh
502,1.6653345369377348e-15,8.326672684688674e-16,-2.7255975254547593e-14,2.9648505872614805e-13,-3.203104448346039e-12,0.0,6.361577931102147e-14,-8.681944052568724e-14,2.0055068716828828e-12,1.6209256159527285e-14,-1.8696155734687636e-13,-1.163069640597314e-12,4.929390229335695e-14,6.465938895416912e-13,7.549516567451064e-14,-1.199040866595169e-14,-1.1102230246251565e-14,-7.283063041541027e-14,-2.639666263348772e-12,1.5987211554602254e-14,5.684341886080802e-14,-1.4708234630234074e-12,-1.829647544582258e-13,2.5579538487363607e-13,-1.0516032489249483e-12,-1.2150280781497713e-12,7.851497230149107e-13,2.1884716261411086e-12,-2.842170943040401e-14,1.7053025658242404e-13,-1.3642420526593924e-12,5.6843418860808015e-12,-5.059064278611913e-12,8.640199666842818e-11,-5.275069270282984e-10,1uwf
503,6.217248937900877e-15,-1.4210854715202004e-14,2.6076918402395677e-12,-2.916067387559451e-11,4.5838532969355583e-10,7.549516567451064e-15,-1.1368683772161603e-13,4.561684363579843e-12,-2.2737367544323206e-12,1.149302875091962e-12,-1.0800249583553523e-12,8.276401786133647e-11,1.0764722446765518e-11,3.069544618483633e-12,4.547473508864641e-11,-2.842170943040401e-14,-4.263256414560601e-13,1.3642420526593924e-12,-3.1104718800634146e-10,2.8421709430404007e-13,2.2737367544323206e-13,-8.640199666842818e-12,8.128608897095546e-12,4.092726157978177e-12,-1.6513013179064728e-11,7.958078640513122e-13,-1.6370904631912708e-11,1.709850039333105e-10,2.7284841053187847e-12,-1.8189894035458565e-12,2.004526322707534e-09,3.637978807091713e-12,2.9103830456733704e-11,-2.473825588822365e-10,3.2014213502407074e-09,2c94
504,6.661338147750939e-16,2.0106138975961585e-13,-3.1086244689504383e-13,-2.2069457372708712e-11,-3.1946001399774104e-11,1.7763568394002505e-15,-3.863576125695545e-14,-2.4158453015843406e-13,8.185452315956354e-12,5.400124791776761e-13,1.9113599591946695e-12,-2.546585164964199e-11,4.320099833421409e-12,1.7848833522293717e-11,7.275957614183426e-12,8.881784197001252e-15,8.593126210598712e-13,7.815970093361102e-14,-7.02016222930979e-11,1.7053025658242404e-13,-3.304023721284466e-13,-4.604316927725449e-11,-1.1368683772161603e-13,6.474465408246033e-11,-3.637978807091713e-11,5.044853423896711e-13,-2.892619477279368e-11,1.4779288903810084e-12,1.0800249583553523e-11,1.4978240869822912e-11,8.640199666842818e-12,2.6147972675971687e-12,3.348077370901592e-11,-4.18367562815547e-11,4.495177563512698e-10,1bhx
505,1.3877787807814457e-15,-1.1032841307212493e-14,-6.439293542825908e-15,7.029932191926491e-13,8.277822871605167e-13,-9.325873406851315e-15,-3.2190916599006414e-13,-7.505107646466058e-14,9.117928634339023e-11,-7.127631818093505e-14,1.8762769116165146e-14,-8.142109209074988e-11,8.211209490127658e-12,-1.2892797940367018e-11,1.042366193360067e-11,-9.71445146547012e-16,9.409140133698202e-14,3.3217872896784684e-13,8.191847200578195e-11,5.5289106626332796e-14,2.220446049250313e-15,6.988187806200585e-12,4.565237077258644e-13,7.194245199571014e-13,-7.498002219108457e-12,-4.674038933671909e-14,-5.0883741664620175e-12,7.705835969318287e-12,2.0188295479783847e-12,-1.1537437671904627e-11,-3.1597835459251655e-11,2.602362769721367e-12,-1.183675379934357e-10,6.0325078266032506e-12,9.691802915767767e-12,1bap
506,1.457167719820518e-15,6.328271240363392e-15,-4.831690603168681e-13,6.252776074688882e-13,2.3283064365386963e-10,-1.2878587085651816e-14,2.842170943040401e-14,2.5579538487363607e-13,-1.0913936421275139e-11,-4.263256414560601e-14,7.958078640513122e-13,-4.547473508864641e-12,-2.2737367544323206e-12,-2.7284841053187847e-12,-1.4279066817834973e-10,-5.551115123125783e-15,0.0,-7.787548383930698e-12,-3.865352482534945e-12,-1.1191048088221578e-13,5.684341886080802e-14,1.3301360013429075e-11,5.542233338928781e-13,5.002220859751105e-12,-2.3874235921539366e-12,-4.156675004196586e-13,6.110667527536862e-13,-4.433786671143025e-11,-1.2647660696529783e-12,-2.7284841053187847e-12,1.7053025658242404e-11,1.1368683772161603e-13,2.751221472863108e-11,5.434230843093246e-11,-2.099795892718248e-10,1ele
507,8.881784197001252e-16,-1.176836406102666e-14,-3.161915174132446e-13,-1.6370904631912708e-11,-1.8667378753889352e-10,3.552713678800501e-15,7.105427357601002e-14,-8.526512829121202e-14,-1.978150976356119e-11,-1.9895196601282805e-13,-8.810729923425242e-13,-5.002220859751105e-12,-4.092726157978177e-12,-5.002220859751105e-12,5.638867150992155e-11,8.881784197001252e-15,-2.0268231537556858e-12,-2.6005864128819667e-12,1.0277290130034089e-10,0.0,1.9895196601282805e-13,1.3642420526593924e-12,1.1368683772161603e-13,-1.837179297581315e-10,-7.275957614183426e-11,-5.826450433232822e-13,-9.208633855450898e-12,-2.6147972675971687e-12,-7.844391802791506e-12,-7.275957614183426e-12,1.2278178473934531e-11,-2.3874235921539366e-12,-2.1714186004828662e-10,-1.2732925824820995e-11,1.4779288903810084e-10,1g30
508,-1.3856971126102735e-14,2.886579864025407e-14,-3.090860900556436e-13,1.1368683772161603e-13,5.638867150992155e-11,-5.684341886080802e-14,-9.237055564881302e-14,5.6843418860808015e-12,-2.9103830456733704e-11,-2.6147972675971687e-12,-9.322320693172514e-12,5.820766091346741e-11,-1.1141310096718371e-10,-1.5279510989785194e-10,3.0704541131854057e-09,1.6486811915683575e-14,2.6503244043851737e-12,-2.8990143619012088e-12,5.838955985382199e-10,-6.608047442568932e-13,3.410605131648481e-12,5.275069270282984e-11,-2.1373125491663814e-11,2.9831426218152046e-10,-2.473825588822365e-10,3.304023721284466e-13,1.1674217148538446e-11,1.2005330063402653e-10,2.091837814077735e-11,2.28283170145005e-10,-9.822542779147625e-11,1.1027623258996755e-11,-2.0509105524979532e-10,-6.875779945403337e-10,8.440110832452774e-10,1os5
509,-2.9976021664879227e-15,3.552713678800501e-15,-5.684341886080802e-14,0.0,-4.001776687800884e-10,4.440892098500626e-14,-3.268496584496461e-13,2.9558577807620168e-12,-8.185452315956354e-11,-2.842170943040401e-14,2.1032064978498966e-12,9.094947017729282e-13,-1.0658141036401503e-11,6.139089236967266e-11,2.2737367544323206e-13,7.105427357601002e-15,-9.450218385609332e-13,-1.2960299500264227e-11,1.0913936421275139e-10,1.1368683772161603e-13,1.9326762412674725e-12,2.7284841053187847e-12,-1.1368683772161603e-13,-2.473825588822365e-10,1.4779288903810084e-11,1.4210854715202004e-13,3.183231456205249e-12,-6.639311322942376e-11,2.560796019679401e-11,1.000444171950221e-11,3.058175934711471e-11,2.319211489520967e-11,3.1036506698001176e-10,-9.185896487906575e-11,-2.4101609596982598e-11,1tvo
510,7.882583474838611e-15,2.708944180085382e-14,-1.8816892488615622e-13,3.3522074005531977e-12,5.88613602303667e-11,-7.202571872255703e-14,3.963773753667965e-13,-3.915090474038152e-12,4.071409875905374e-12,2.319255898441952e-13,-8.237854842718662e-13,4.624212124326732e-11,2.013500477460184e-12,7.16227077646181e-11,-9.07931507754256e-11,-1.0658141036401503e-13,-3.765876499528531e-13,1.0977885267493548e-12,2.2599522253585747e-10,5.488942633746774e-13,-7.922551503725117e-13,-1.1766587704187259e-11,1.652011860642233e-12,4.959588295605499e-11,2.3590018827235326e-11,3.389288849575678e-12,-3.433342499192804e-11,1.9190338207408786e-10,3.5981884138891473e-11,1.9122126104775816e-10,1.4142642612569034e-10,-9.936229616869241e-11,6.942855179659091e-10,-1.697117113508284e-09,-3.1468516681343317e-09,1xk9
511,6.938893903907228e-16,1.3322676295501878e-15,1.9895196601282805e-13,2.3703705664956942e-11,-2.1827872842550278e-11,3.1086244689504383e-15,1.0231815394945443e-12,-3.183231456205249e-12,2.874003257602453e-10,-4.547473508864641e-13,5.002220859751105e-12,-4.001776687800884e-11,2.1600499167107046e-12,4.1745806811377406e-10,1.6825651982799172e-11,2.531308496145357e-14,3.552713678800501e-14,-1.1368683772161603e-12,3.637978807091713e-11,-1.2363443602225743e-12,4.774847184307873e-12,-1.1332303984090686e-09,-8.753886504564434e-12,-2.955857780762017e-10,-1.8781065591610968e-10,1.1368683772161603e-13,-1.2278178473934531e-11,2.0190782379359007e-10,-8.29913915367797e-12,0.0,-3.8198777474462986e-11,-1.2732925824820995e-11,-1.6007106751203537e-10,2.473825588822365e-10,-2.1827872842550278e-11,1xt8
512,-8.881784197001252e-16,7.216449660063518e-16,-1.6129320101754274e-12,-6.643574579356937e-13,-1.526871074020164e-09,8.881784197001252e-15,2.2515322939398175e-13,7.744915819785092e-13,-1.3180567748349858e-11,4.369837824924616e-13,-6.7910121970271575e-12,6.792788553866558e-12,-6.394884621840902e-12,1.5343459836003603e-10,-4.774847184307873e-12,-4.884981308350689e-15,1.3422596367718143e-13,5.7340798775840085e-12,-9.674749890109524e-11,8.881784197001252e-15,5.506706202140776e-13,-5.6417093219351955e-12,-2.2382096176443156e-12,-9.094947017729282e-13,2.0179413695586845e-12,-5.3290705182007514e-14,1.5347723092418164e-11,3.112177182629239e-11,-3.4283687000424834e-12,-3.169020601490047e-12,-2.5011104298755527e-11,5.481837206389173e-12,-1.6693491033947794e-10,-8.753886504564434e-12,-1.6939338820520788e-10,3aid
513,3.885780586188048e-15,-1.509903313490213e-14,1.4983569940341113e-12,8.043343768804334e-12,-1.7053025658242404e-10,2.3092638912203256e-14,5.044853423896711e-13,7.94386778579792e-12,1.7280399333685637e-11,-4.902744876744691e-13,2.3305801732931286e-12,3.0308910936582834e-10,-6.565414878423326e-12,3.808509063674137e-10,1.3033059076406062e-09,-1.199040866595169e-14,6.572520305780927e-14,-2.2737367544323206e-13,-2.7284841053187847e-11,-5.684341886080802e-14,2.984279490192421e-13,9.094947017729282e-13,-3.055333763768431e-12,2.1600499167107046e-12,3.6834535421803594e-11,5.613287612504791e-13,-2.3092638912203256e-12,9.356426744488999e-11,6.821210263296962e-13,7.73070496506989e-12,2.5579538487363607e-11,7.105427357601002e-14,-5.115907697472721e-13,-5.5706550483591855e-12,1.1925749276997522e-10,1cgl
514,-2.220446049250313e-16,2.842170943040401e-14,-1.7053025658242404e-13,0.0,-5.820766091346741e-11,1.509903313490213e-14,7.105427357601002e-14,-6.821210263296962e-13,5.493347998708487e-10,-1.2789769243681803e-13,-5.002220859751105e-12,-5.4569682106375694e-12,-2.5352164811920375e-11,-2.9103830456733704e-11,1.4551915228366852e-10,-2.5757174171303632e-14,-2.842170943040401e-14,1.3642420526593924e-12,-4.3655745685100555e-11,-3.623767952376511e-13,3.410605131648481e-13,7.09405867382884e-11,0.0,-4.729372449219227e-11,-1.7462298274040222e-10,-7.389644451905042e-13,-3.603872755775228e-11,-1.4551915228366852e-10,-5.002220859751105e-12,2.1827872842550278e-11,-1.964508555829525e-10,4.6554760047001764e-11,1.0049916454590857e-10,-2.6557245291769505e-10,-1.0168150765821338e-09,1xka
515,3.3306690738754696e-15,-2.6645352591003757e-14,-1.1368683772161603e-13,-4.021671884402167e-11,1.3460521586239338e-10,-1.7763568394002505e-15,-1.27720056752878e-12,1.9468870959826745e-12,-7.503331289626658e-12,-1.4033219031261979e-13,4.263256414560601e-14,-7.79891706770286e-11,0.0,5.474021236295812e-11,1.9110757421003655e-10,3.552713678800501e-15,1.3145040611561853e-13,5.5706550483591855e-12,1.0254552762489766e-10,7.611689056830073e-13,1.5205614545266144e-12,-8.819256436254364e-11,2.3305801732931286e-12,7.460698725481052e-13,-6.906475391588174e-11,2.1316282072803006e-14,-2.1511681325137033e-11,2.269189280923456e-10,-1.3500311979441904e-13,2.3419488570652902e-11,-1.688249540165998e-11,6.991740519879386e-12,-2.3813839788999758e-11,-3.9321434996963944e-10,-2.2737367544323206e-13,1b3f
516,5.773159728050814e-15,-1.2367884494324244e-13,1.0658141036401503e-14,-1.546140993013978e-11,-9.549694368615746e-12,0.0,1.4566126083082054e-13,1.4495071809506044e-12,4.206412995699793e-11,3.388400671155978e-13,-6.821210263296962e-13,-7.958078640513122e-13,1.6200374375330284e-12,-1.475655153626576e-10,6.396305707312422e-11,-5.329070518200751e-15,-4.973799150320701e-13,1.4210854715202004e-12,1.1004885891452432e-10,7.389644451905042e-13,7.744915819785092e-13,-1.3913847851654282e-10,-1.922728642966831e-11,-8.483880264975596e-12,7.750600161671173e-11,6.039613253960852e-14,1.028865881380625e-11,-4.774847184307873e-12,9.947598300641403e-14,2.8535396268125623e-11,-2.1742607714259066e-11,-1.4210854715202004e-14,-4.7919002099661157e-11,-4.897628969047219e-10,2.205524651799351e-10,1jev
517,1.186550857568136e-15,-2.930988785010413e-14,3.3573144264664734e-13,2.3348434297076892e-11,-1.3596945791505277e-10,-8.881784197001252e-16,1.4210854715202004e-14,3.126388037344441e-13,1.1368683772161603e-12,-1.6342482922482304e-13,1.0231815394945443e-12,4.547473508864641e-12,4.547473508864641e-13,5.4569682106375694e-12,1.0913936421275139e-11,-1.6653345369377348e-16,1.438849039914203e-13,-6.679101716144942e-13,-3.7402969610411674e-11,1.4210854715202004e-13,8.526512829121202e-14,-2.319211489520967e-11,-1.4210854715202004e-14,1.2460077414289117e-10,-7.685230229981244e-11,2.717825964282383e-13,4.028777311759768e-11,-1.3574208423960954e-10,1.2789769243681803e-13,-3.865352482534945e-12,-3.183231456205249e-11,4.156675004196586e-12,-1.8206947061116807e-10,8.958522812463343e-11,1.1527845344971865e-10,1sb1
518,6.078471059822732e-15,2.19824158875781e-14,-1.6644463585180347e-12,-1.6200374375330284e-12,8.071765478234738e-10,-1.5987211554602254e-14,2.1103119252074976e-12,-8.810729923425242e-13,7.889866537880152e-10,-1.7479351299698465e-12,-1.4210854715202004e-11,-1.6789272194728255e-09,-5.3660187404602766e-11,-1.6461854102090001e-09,1.3118551578372717e-08,-8.43769498715119e-15,-3.872457909892546e-13,3.794298208958935e-12,-9.424638847121969e-10,-2.842170943040401e-14,4.860112312599085e-12,3.051354724448174e-10,-3.979039320256561e-13,-2.02817318495363e-10,6.475602276623249e-10,4.2099657093785936e-13,-1.9539925233402755e-13,9.411564860783983e-10,-6.124878382252064e-12,-3.2741809263825417e-11,3.637978807091713e-12,2.8350655156827997e-12,-1.2806822269340046e-10,-9.470113582210615e-11,-5.17843545821961e-11,1uz1
519,4.996003610813204e-16,-3.774758283725532e-15,-4.912736883966318e-15,-4.1611158962950867e-13,-1.837641150359559e-12,-4.107825191113079e-15,-1.6653345369377348e-15,-3.241851231905457e-14,-2.347011474057581e-12,1.3322676295501878e-14,-2.829958489769524e-13,-1.3202772208842362e-12,6.135536523288465e-12,-9.15267861500979e-13,-4.021671884402167e-12,-9.992007221626409e-16,2.0899948438568572e-14,-3.2124303217528904e-13,9.61342117022923e-13,9.325873406851315e-14,2.446320923610301e-12,-2.1106227876543926e-11,1.1048939541069558e-12,-2.3428814444059753e-11,7.538858426414663e-12,-3.299582829185965e-13,-1.82576176399607e-13,9.837597403361542e-11,-1.8776091792460647e-12,1.254996107036277e-12,9.300293868363951e-11,-9.632294961647858e-13,5.651479284551897e-12,4.796163466380676e-14,3.651479119071155e-11,2dri
520,-1.3322676295501878e-15,-2.4868995751603507e-14,-1.6200374375330284e-12,-2.6830093702301383e-11,2.9831426218152046e-10,2.6645352591003757e-15,-7.247535904753022e-13,6.139089236967266e-12,-5.020410753786564e-10,2.1316282072803006e-13,5.684341886080802e-14,-4.638422979041934e-11,-8.327560863108374e-12,5.038600647822022e-10,3.155946615152061e-10,-2.220446049250313e-16,-7.815970093361102e-14,4.433786671143025e-12,3.637978807091713e-12,1.7763568394002505e-13,4.945377440890297e-12,1.6007106751203537e-10,2.3945290195115376e-12,1.2505552149377763e-11,1.0578560249996372e-10,8.881784197001252e-15,-8.526512829121202e-12,1.9099388737231493e-11,-1.042721464727947e-12,7.503331289626658e-12,-1.3315570868144277e-11,-1.865174681370263e-14,1.3935164133727085e-10,-7.013056801952189e-12,-2.998916670549079e-10,2f34
521,4.440892098500626e-16,-1.7763568394002505e-15,-2.842170943040401e-14,-1.000444171950221e-11,1.3096723705530167e-10,0.0,1.4921397450962104e-13,1.7053025658242404e-13,-2.319211489520967e-11,1.4210854715202004e-13,-2.2737367544323206e-13,-6.684786058031023e-11,1.1368683772161603e-13,3.774403012357652e-11,-4.729372449219227e-11,-5.329070518200751e-15,-4.263256414560601e-14,2.2737367544323206e-13,1.8189894035458565e-12,-2.842170943040401e-14,2.8421709430404007e-13,-3.001332515850663e-11,2.8421709430404007e-12,7.275957614183426e-12,9.094947017729282e-13,-8.526512829121202e-14,-2.2737367544323206e-13,2.1373125491663814e-11,6.821210263296962e-13,4.547473508864641e-12,7.275957614183426e-12,3.751665644813329e-12,8.185452315956354e-12,-2.3646862246096134e-11,3.637978807091713e-11,1k1l
522,-1.3322676295501878e-15,2.4868995751603507e-14,-1.4210854715202004e-13,4.547473508864641e-12,0.0,1.7319479184152442e-14,7.460698725481052e-14,1.7337242752546445e-12,2.1373125491663814e-11,-2.2959412149248237e-13,0.0,-1.1368683772161603e-12,1.935340776526573e-12,-2.62332378042629e-11,2.623252726152714e-10,0.0,-8.810729923425242e-13,1.7621459846850485e-12,1.1823431123048067e-11,-6.199485369506874e-13,6.821210263296962e-13,-1.4665602066088468e-11,2.0605739337042905e-13,-1.4779288903810084e-11,5.445599526865408e-11,-1.4317436125566019e-12,5.6559201766503975e-12,5.1954884838778526e-11,-3.7623237858497305e-12,1.929834070324432e-11,1.1925394005629641e-10,1.6440182548649318e-12,1.5572254596918356e-10,-5.1809223577947705e-11,-6.764366844436154e-12,1a9m
523,-1.7763568394002505e-15,-3.552713678800501e-15,-9.805489753489383e-13,-1.0459189070388675e-11,2.0522747945506126e-09,8.881784197001252e-15,3.836930773104541e-13,-5.002220859751105e-12,-4.001776687800884e-11,-6.536993168992922e-13,-3.865352482534945e-12,-2.419255906715989e-10,1.3642420526593924e-12,-1.546140993013978e-10,5.4569682106375694e-11,2.842170943040401e-14,-5.684341886080802e-14,-1.0913936421275139e-11,1.0913936421275139e-11,0.0,2.3646862246096134e-11,-1.382431946694851e-10,-3.637978807091713e-12,1.1641532182693481e-10,1.964508555829525e-10,-6.821210263296962e-13,5.4569682106375694e-12,-5.238689482212067e-10,-1.0913936421275139e-11,-2.0372681319713593e-10,2.9103830456733704e-11,1.6007106751203537e-10,-2.3283064365386963e-10,-1.1641532182693481e-10,-1.862645149230957e-09,1m9n
524,3.3306690738754696e-15,8.881784197001252e-15,-1.6697754290362354e-13,-3.197442310920451e-12,-8.924416761146858e-12,1.0658141036401503e-14,2.1316282072803006e-14,1.1368683772161603e-13,5.229594535194337e-12,-6.963318810448982e-13,0.0,-3.410605131648481e-12,-1.3642420526593924e-12,-2.546585164964199e-11,1.673470251262188e-10,5.329070518200751e-15,-6.039613253960852e-14,6.970424237806583e-12,1.949729266925715e-11,8.881784197001252e-15,6.394884621840902e-14,2.4158453015843406e-13,1.7763568394002505e-13,2.177102942368947e-11,-3.83124643121846e-11,-4.405364961712621e-13,7.531752999057062e-13,9.322320693172514e-12,1.8474111129762605e-12,3.979039320256561e-13,5.502442945726216e-11,-3.694822225952521e-13,-9.094947017729282e-13,1.2505552149377763e-10,1.4551915228366852e-11,1o2j
525,3.3306690738754696e-15,-3.552713678800501e-15,-1.8474111129762605e-13,1.6768808563938364e-12,5.1102233555866405e-11,3.552713678800501e-15,2.842170943040401e-14,1.1937117960769683e-12,-2.8421709430404007e-12,-2.842170943040401e-14,2.8421709430404007e-13,5.866240826435387e-11,2.5011104298755527e-12,-1.8189894035458565e-12,-1.9281287677586079e-10,5.10702591327572e-15,7.37188088351104e-14,-6.565414878423326e-12,7.389644451905042e-12,-2.3447910280083306e-13,-2.4868995751603507e-13,-3.609557097661309e-12,3.836930773104541e-13,-1.836042429204099e-11,-1.4210854715202004e-11,2.7355895326763857e-13,-3.0127011996228248e-12,-4.774847184307873e-12,-4.035882739117369e-12,-2.6147972675971687e-12,1.0766143532237038e-10,6.252776074688882e-13,4.547473508864641e-13,-4.4792614062316716e-11,6.02540239924565e-11,1o2k
526,-4.440892098500626e-16,8.881784197001252e-16,1.0018652574217413e-12,-1.7053025658242404e-13,2.4556356947869062e-11,8.881784197001252e-16,-5.684341886080801e-13,2.8421709430404007e-13,-1.0231815394945443e-11,-8.348877145181177e-14,-4.774847184307873e-12,6.59383658785373e-12,-7.105427357601002e-14,1.3585577107733116e-10,1.4244960766518489e-10,5.329070518200751e-15,5.684341886080802e-14,-7.958078640513122e-13,-1.2369127944111824e-10,4.973799150320701e-14,9.094947017729282e-13,-4.092726157978177e-11,-7.389644451905042e-13,5.002220859751105e-12,2.2396307031158358e-11,-4.547473508864641e-13,-2.2737367544323206e-13,-2.9103830456733704e-11,-3.410605131648481e-13,-6.002665031701326e-11,-4.274625098332763e-11,1.8189894035458565e-12,9.822542779147625e-11,-6.366462912410498e-11,4.3655745685100555e-11,1swr
527,3.6914915568786455e-15,1.9456658506555868e-14,1.2789769243681803e-13,-1.2221335055073723e-12,1.3869794202037156e-11,9.325873406851315e-15,1.5104584250025255e-13,-2.098321516541546e-14,-4.575895218295045e-12,5.517808432387028e-13,-2.255973186038318e-13,1.1226575225009583e-12,-8.572698106945609e-12,2.3376856006507296e-11,4.5848835839024105e-10,-8.493206138382448e-15,2.0516921495072893e-13,6.476597036453313e-12,-1.1294787327642553e-10,6.989964163039986e-13,1.5720758028692217e-13,-8.405010021306225e-11,3.035793838535028e-12,-9.627854069549358e-13,-2.686277866814635e-10,1.3231638007482616e-12,8.775202786637237e-13,3.1172930903267115e-10,5.830003146911622e-12,-7.901235221652314e-12,1.454480980100925e-10,-4.725109192804666e-13,-8.739675649849232e-12,-2.7611690711637493e-10,3.5134917197865434e-10,1tcx
